"lat","lon","Name","SARPID","Source","SourceID","Snapped","NHDPlusID","River","StreamSizeClass","FlowsToOcean","NIDID","NIDFederalID","PartnerID","Estimated","AnnualVelocity","AnnualFlow","TotDASqKm","YearCompleted","FERCRegulated","StateRegulated","NRCSDam","FedRegulatoryAgency","WaterRight","IsPriority","Height","Length","Width","Hazard","Construction","Purpose","Passability","FishScreen","ScreenType","Feasibility","Recon","Diversion","LowheadDam","StorageVolume","WaterbodyAcres","Fatality","RelicensingYear","Removed","YearRemoved","YearSurveyed","Condition","PassageFacility","TESpp","StateSGCNSpp","RegionalSGCNSpp","Trout","DiadromousHabitat","OwnerType","BarrierOwnerType","ProtectedLand","SourceLink","EJTract","EJTribal","NativeTerritories","Resilience","BrookTroutPortfolio","WildScenicRiver","Wilderness","FishHabitatPartnership","Basin","Subbasin","Subwatershed","HUC2","HUC6","HUC8","HUC10","HUC12","State","County","CongressionalDistrict","Excluded","Invasive","OnLoop","HasNetwork","Ranked","Intermittent","Canal","StreamOrder","Landcover","SizeClasses","PerennialSizeClasses","MainstemSizeClasses","UpstreamBarrierSARPID","UpstreamBarrier","UpstreamBarrierMiles","DownstreamBarrierSARPID","DownstreamBarrier","DownstreamBarrierMiles","TotalUpstreamMiles","PerennialUpstreamMiles","IntermittentUpstreamMiles","AlteredUpstreamMiles","UnalteredUpstreamMiles","PercentUnaltered","PerennialUnalteredUpstreamMiles","PercentPerennialUnaltered","ResilientUpstreamMiles","PercentResilient","UpstreamDrainageAcres","UnalteredWaterbodyAcres","UnalteredWetlandAcres","HasUpstreamEJTract","HasUpstreamEJTribal","TotalDownstreamMiles","FreeDownstreamMiles","FreePerennialDownstreamMiles","FreeIntermittentDownstreamMiles","FreeAlteredDownstreamMiles","FreeUnalteredDownstreamMiles","FreeResilientDownstreamMiles","GainMiles","PerennialGainMiles","FunctionalNetworkMiles","PerennialFunctionalNetworkMiles","TotalMainstemUpstreamMiles","PerennialMainstemUpstreamMiles","IntermittentMainstemUpstreamMiles","AlteredMainstemUpstreamMiles","UnalteredMainstemUpstreamMiles","PerennialUnalteredMainstemUpstreamMiles","PercentMainstemUnaltered","MainstemUpstreamImpairment","TotalMainstemDownstreamMiles","FreeMainstemDownstreamMiles","FreePerennialMainstemDownstreamMiles","FreeIntermittentMainstemDownstreamMiles","FreeAlteredMainstemDownstreamMiles","FreeUnalteredMainstemDownstreamMiles","MainstemDownstreamImpairment","MainstemGainMiles","PerennialMainstemGainMiles","MainstemNetworkMiles","PerennialMainstemNetworkMiles","FreeLinearDownstreamMiles","FreePerennialLinearDownstreamMiles","FreeIntermittentLinearDownstreamMiles","FreeAlteredLinearDownstreamMiles","FreeUnalteredLinearDownstreamMiles","HasLinearDownstreamEJTract","HasLinearDownstreamEJTribal","UpstreamWaterfalls","UpstreamDams","UpstreamSmallBarriers","UpstreamRoadCrossings","UpstreamHeadwaters","TotalUpstreamRoadCrossings","TotalUpstreamDams","TotalDownstreamWaterfalls","TotalDownstreamDams","TotalDownstreamSmallBarriers","MilesToOutlet","InvasiveNetwork","EasternBrookTroutHabitatUpstreamMiles","FreeEasternBrookTroutHabitatDownstreamMiles","State_NC_tier","State_WC_tier","State_NCWC_tier","State_PNC_tier","State_PWC_tier","State_PNCWC_tier","State_MNC_tier","State_MWC_tier","State_MNCWC_tier","HUC8_NC_tier","HUC8_WC_tier","HUC8_NCWC_tier","HUC8_PNC_tier","HUC8_PWC_tier","HUC8_PNCWC_tier","HUC8_MNC_tier","HUC8_MWC_tier","HUC8_MNCWC_tier","URL"
39.94922,-74.34516,"Upper Keswick Dam","NJ33238","NID March19 2023","NJ00047",true,1.0000200617331e+13,"Wrangel Brook","1a","yes","NJ00047","NJ00047","NJ_NJ00047","no",-1,1.331886,2.0026999,1898,"Unknown","Yes","No","","Unknown","not identified as a priority by resource managers",12,296,0,"Significant","Earthfill (Gravel, Sand, Silt, Clay)","Recreation","Unknown","Unknown","Unknown","Not assessed","Not yet evaluated","Unknown","Unknown",54,15.435512,0,0,"no",0,0,"Satisfactory","Unknown or none",0,0,0,"not recorded","not located on a reach associated with anadromous / catadromous species habitat","Other private conservation land","Private","no","","yes","no","Lenapehoking (Lenni-Lenape)","Average","Not assessed / not a brook trout population","","no","Atlantic Coastal Fish Habitat Partnership","Mid Atlantic Coastal","Mullica-Toms","Wrangle Brook","02","020403","02040301","0204030103","020403010304","New Jersey","Ocean","NJ04","no","no","no","yes","yes","stream is not likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",2,85,0,0,0,"NJ93346","dam",0.882,"NJ9293","dam",0.354,1.76,1.76,0,0.339,1.422,81,1.422,81,0,0,375.946,0,46.248,"yes","no",0.354,0.013,0.013,0,0,0.013,0,0.013,0.013,1.773,1.773,0,0,0,0,0,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0.013,0.013,0,0,0.013,"yes","no",0,1,0,1,3,1,2,0,2,1,16.048,"no",0,0,20,8,15,20,8,15,20,14,17,20,10,15,20,10,15,20,14,17,"https://tool.aquaticbarriers.org/report/dams/NJ33238"
40.230648,-73.997734,"Deal Lake Dam","NJ33316","NID March19 2023","NJ00613",true,1.0000200653708e+13,"Hog Swamp Brook","1b","yes","NJ00613","NJ00613","NJ_NJ00613","no",-1,13.664689,21.6892,0,"Unknown","Yes","No","","Unknown","not identified as a priority by resource managers",11,850,0,"Low","Earthfill (Gravel, Sand, Silt, Clay)","Recreation","Unknown","Unknown","Unknown","Likely infeasible","Not yet evaluated","Unknown","Unknown",576,172.9289,0,0,"no",0,0,"Unknown","Unknown or none",1,2,0,"not recorded","not located on a reach associated with anadromous / catadromous species habitat","","Local government","no","","no","no","Lenapehoking (Lenni-Lenape)","Below average","Not assessed / not a brook trout population","","no","Atlantic Coastal Fish Habitat Partnership","Mid Atlantic Coastal","Mullica-Toms","Poplar Brook-Frontal Atlantic Ocean","02","020403","02040301","0204030101","020403010103","New Jersey","Monmouth","NJ06","no","no","no","yes","yes","stream is not likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",4,40,1,1,0,"NJ92552","dam",1.562,"","",0,7.874,7.874,0,4.928,2.946,37,2.946,37,0,0,5990.542,1.493,39.999,"yes","no",0.098,0.098,0.098,0,0.098,0,0,7.874,7.874,7.972,7.972,0.397,0.397,0,0.397,0,0,0,"",0.098,0.098,0.098,0,0.098,0,"",0.397,0.397,0.495,0.495,0.098,0.098,0,0.098,0,"no","no",0,4,0,17,9,34,5,0,0,0,0.098,"no",0,0,3,12,7,3,12,7,13,17,14,3,13,8,3,13,7,9,18,13,"https://tool.aquaticbarriers.org/report/dams/NJ33316"
39.803196,-74.8931,"Marlton Lakes Upper Dam","NJ33317","NID March19 2023","NJ00413",true,1.0000200490454e+13,"Kettel Run","1a","yes","NJ00413","NJ00413","NJ_NJ00413","no",-1,2.593106,4.2002,1940,"Unknown","Yes","No","","Unknown","not identified as a priority by resource managers",12,1300,0,"Significant","Earthfill (Gravel, Sand, Silt, Clay)","Recreation","Unknown","Unknown","Unknown","Not assessed","Not yet evaluated","Unknown","Unknown",100,10.218581,0,0,"no",0,0,"Satisfactory","Unknown or none",0,3,0,"not recorded","not located on a reach associated with anadromous / catadromous species habitat","","Private","no","","no","no","Lenapehoking (Lenni-Lenape)","Slightly below average","Not assessed / not a brook trout population","","no","Atlantic Coastal Fish Habitat Partnership","Lower Delaware","Lower Delaware","Barton Run-Southwest Branch South Branch Rancocas Creek","02","020402","02040202","0204020202","020402020202","New Jersey","Burlington","NJ03","no","no","no","yes","yes","stream is not likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",2,85,0,0,0,"NJ92688","dam",0.176,"NJ91253","dam",0.289,0.176,0.176,0,0.176,0,0,0,0,0,0,43.935,0,0,"no","no",0.289,0.289,0.289,0,0,0.289,0,0.176,0.176,0.464,0.464,0.176,0.176,0,0.176,0,0,0,"",0.289,0.289,0.289,0,0,0.289,"",0.176,0.176,0.464,0.464,0.289,0.289,0,0,0.289,"no","no",0,1,0,0,0,4,1,0,9,0,65.82,"no",0,0,18,14,16,18,14,16,17,14,15,16,15,16,16,15,15,15,15,15,"https://tool.aquaticbarriers.org/report/dams/NJ33317"
39.46774,-74.455414,"Lily Lake Dam","NJ3363","NID March19 2023","NJ00715",true,1.0000200553738e+13,"Doughty Creek","1a","yes","NJ00715","NJ00715","NJ_NJ00715","no",-1,4.342097,9.034,1910,"Unknown","No","No","US Fish and Wildlife Service","Unknown","not identified as a priority by resource managers",9,570,0,"Low","Earthfill (Gravel, Sand, Silt, Clay)","Recreation","Unknown","Unknown","Unknown","Not assessed","Not yet evaluated","Unknown","Unknown",58,22.880707,0,0,"no",0,0,"Fair","Unknown or none",0,0,0,"not recorded","not located on a reach associated with anadromous / catadromous species habitat","US Fish and Wildlife Service","Federal","yes","","no","no","Lenapehoking (Lenni-Lenape)","Average","Not assessed / not a brook trout population","","no","Atlantic Coastal Fish Habitat Partnership","Mid Atlantic Coastal","Great Egg Harbor","Absecon Bay","02","020403","02040302","0204030204","020403020403","New Jersey","Atlantic","NJ02","no","no","no","yes","yes","stream is not likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",2,85,0,0,0,"","",0,"NJ93331","dam",0.691,2.422,1.127,1.295,0.367,2.055,85,0.76,67,0,0,2257.897,0.561,44.093,"no","no",0.848,0.071,0.071,0,0,0.071,0,0.071,0.071,2.493,1.198,0.783,0.783,0,0.367,0.415,0.415,53,"o",0.691,0.039,0.039,0,0,0.039,"o",0.039,0.039,0.821,0.821,0.039,0.039,0,0,0.039,"no","no",0,0,0,3,3,3,0,0,1,0,1.899,"no",0,0,20,8,14,20,9,15,20,10,15,19,10,14,19,11,15,18,13,15,"https://tool.aquaticbarriers.org/report/dams/NJ3363"
41.050346,-74.54817,"Camp Ryker Lake Dam","NJ33647","NID March19 2023","NJ00304",true,1.0000100000887e+13,"West Branch Rockaway River","1a","yes","NJ00304","NJ00304","NJ_NJ00304","no",-1,5.028051,6.2482,0,"Unknown","Yes","No","","Unknown","not identified as a priority by resource managers",10,220,0,"Significant","Earthfill (Gravel, Sand, Silt, Clay)","Recreation","Unknown","Unknown","Unknown","Not assessed","Not yet evaluated","Unknown","Unknown",281,32.949528,0,0,"no",0,0,"Satisfactory","Unknown or none",0,1,0,"Salvelinus fontinalis","not located on a reach associated with anadromous / catadromous species habitat","Other private conservation land","State","no","","no","no","Mohican, Munsee Lenape","Slightly below average","Not assessed / not a brook trout population","","no","Atlantic Coastal Fish Habitat Partnership, Eastern Brook Trout Joint Venture","Lower Hudson","Hackensack-Passaic","Upper Rockaway River","02","020301","02030103","0203010304","020301030401","New Jersey","Sussex","NJ07","no","no","no","yes","yes","stream is not likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",2,100,0,0,0,"NJ92063","dam",1.446,"NJ934365","dam",2.707,3.717,3.717,0,0.312,3.405,92,3.405,92,0,0,1351.837,0,170.403,"no","no",8.676,7.912,7.912,0,0.155,7.757,0,3.717,3.717,11.63,11.63,1.112,1.112,0,0.312,0.799,0.799,72,"t",0.139,0.139,0.139,0,0,0.139,"t",0.139,0.139,1.25,1.25,2.043,2.043,0,0.131,1.911,"no","no",0,1,0,0,3,0,1,2,19,0,108.883,"no",0,0.838,6,6,6,5,6,6,18,7,12,3,5,4,3,5,4,16,9,13,"https://tool.aquaticbarriers.org/report/dams/NJ33647"
40.807888,-74.579636,"Clyde Potts Reservoir Dam","NJ33721","NID March19 2023","NJ00352",true,1.0000100089916e+13,"Harmony Brook","1a","yes","NJ00352","NJ00352","NJ_NJ00352","no",-1,4.625762,5.3809,1932,"Unknown","Yes","No","","Unknown","not identified as a priority by resource managers",80,1460,0,"High","Earthfill (Gravel, Sand, Silt, Clay)","Water Supply","Unknown","Unknown","Unknown","Not assessed","Not yet evaluated","Unknown","Unknown",1110,57.22442,0,0,"no",0,0,"Fair","Unknown or none",0,3,0,"Salvelinus fontinalis","not located on a reach associated with anadromous / catadromous species habitat","Private easement","Local government","no","","no","no","Mohican, Munsee Lenape","Slightly below average","Not assessed / not a brook trout population","","no","Atlantic Coastal Fish Habitat Partnership, Eastern Brook Trout Joint Venture","Lower Hudson","Hackensack-Passaic","Upper Whippany River","02","020301","02030103","0203010303","020301030301","New Jersey","Morris","NJ07","no","no","no","yes","yes","stream is not likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",3,96,0,0,0,"","",0,"NJ87390","dam",8.126,3.563,3.298,0.265,0.703,2.86,80,2.595,79,0,0,1331.624,0,30.419,"no","no",33.463,32.717,32.344,0.372,0.084,32.632,0,3.563,3.298,36.28,35.643,0.121,0.121,0,0.121,0,0,0,"t",1.879,1.878,1.878,0,0,1.878,"t",0.121,0.121,1.999,1.999,7.641,7.641,0,0,7.641,"no","no",0,0,0,1,5,1,0,0,8,5,87.565,"no",0,2.906,6,7,6,6,7,6,18,13,15,3,6,4,4,6,5,17,14,15,"https://tool.aquaticbarriers.org/report/dams/NJ33721"
40.341217,-74.60057,"Bee Brook Detention Dam","NJ33862","NID March19 2023","NJ00981",true,1.0000100026948e+13,"Bee Brook","1a","yes","NJ00981","NJ00981","NJ_28-146","no",0.6934537,1.61547,2.8500001,0,"Unknown","Yes","No","","Unknown","not identified as a priority by resource managers",11,210,0,"Low","Earthfill (Gravel, Sand, Silt, Clay)","Flood Control","Unknown","Unknown","Unknown","Not assessed","Not yet evaluated","Unknown","Unknown",,-1,0,0,"no",0,0,"Unknown","Unknown or none",0,0,0,"not recorded","not located on a reach associated with anadromous / catadromous species habitat","","Private","no","","no","no","Lenapehoking (Lenni-Lenape)","Below average","Not assessed / not a brook trout population","","no","Atlantic Coastal Fish Habitat Partnership","Lower Hudson","Raritan","Devils Brook","02","020301","02030105","0203010503","020301050306","New Jersey","Middlesex","NJ12","no","no","no","yes","yes","stream is not likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",2,70,0,0,0,"","",0,"NJ92500","dam",1.154,1.841,1.841,0,0.122,1.719,93,1.719,93,0,0,704.249,0.128,85.642,"no","no",10.402,9.67,9.57,0.1,0.684,8.986,0,1.841,1.841,11.511,11.411,0.471,0.471,0,0,0.471,0.471,100,"b,o",0.313,0.313,0.313,0,0.028,0.285,"b,o",0.313,0.313,0.785,0.785,0.43,0.43,0,0.028,0.402,"no","no",0,0,0,0,5,0,0,0,6,0,43.316,"no",0,0,9,8,9,9,8,8,14,7,10,8,8,8,8,8,8,14,8,11,"https://tool.aquaticbarriers.org/report/dams/NJ33862"
40.62869,-74.29795,"Bloodgoods Pond Dam","NJ33892","NID March19 2023","NJ00370",true,1.0000100081368e+13,"Rahway River","2","yes","NJ00370","NJ00370","NJ_NJ00370","no",-1,70.013824,100.1149,1935,"Unknown","Yes","No","","Unknown","not identified as a priority by resource managers",14,450,0,"Significant","Earthfill (Gravel, Sand, Silt, Clay)","Recreation","Unknown","Unknown","Unknown","Not assessed","Not yet evaluated","Unknown","Unknown",75,11.529703,0,0,"no",0,0,"Satisfactory","Unknown or none",0,0,0,"not recorded","not located on a reach associated with anadromous / catadromous species habitat","Joint Ownership or Regional land","Local government","yes","","no","no","Mohican, Munsee Lenape","Far below average","Not assessed / not a brook trout population","","no","Atlantic Coastal Fish Habitat Partnership, Eastern Brook Trout Joint Venture","Lower Hudson","Sandy Hook-Staten Island","Lower Rahway River","02","020301","02030104","0203010401","020301040104","New Jersey","Union","NJ07","no","no","no","yes","yes","stream is not likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",4,38,2,2,1,"NJ92400","dam",1.037,"NJ67023","dam",1.266,1.728,1.728,0,0.429,1.3,75,1.3,75,0,0,1130.283,0,3.808,"no","no",2.293,1.898,1.898,0,0.163,1.736,0,1.728,1.728,3.627,3.627,1.037,1.037,0,0.061,0.976,0.976,94,"b,o",1.266,1.068,1.068,0,0,1.068,"b,o",1.037,1.037,2.105,2.105,1.068,1.068,0,0,1.068,"no","no",0,1,0,3,5,189,17,0,2,0,16.979,"no",0,0,9,7,8,9,7,8,6,6,5,7,5,6,6,6,6,3,2,1,"https://tool.aquaticbarriers.org/report/dams/NJ33892"
40.018295,-74.41411,"Bass Lake Dam","NJ34163","NID March19 2023","NJ00734",true,1.0000200606775e+13,"Blacks Branch-Tr","1a","yes","NJ00734","NJ00734","NJ_NJ00734","no",-1,1.000731,1.4831,0,"Unknown","No","No","US Air Force","Unknown","not identified as a priority by resource managers",10,122,0,"Low","Earthfill (Gravel, Sand, Silt, Clay)","Recreation","Unknown","Unknown","Unknown","Possibly feasible","Not yet evaluated","Unknown","Unknown",110,20.56987,0,0,"no",0,0,"Unknown","Unknown or none",0,0,0,"not recorded","not located on a reach associated with anadromous / catadromous species habitat","Department of Defense","Federal","yes","","yes","no","Lenapehoking (Lenni-Lenape)","Slightly below average","Not assessed / not a brook trout population","","no","Atlantic Coastal Fish Habitat Partnership","Mid Atlantic Coastal","Mullica-Toms","Union Branch","02","020403","02040301","0204030103","020403010303","New Jersey","Ocean","NJ04","no","no","no","yes","yes","stream is not likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",1,100,0,0,0,"","",0,"NJ20635","dam",0.553,0.704,0.704,0,0.369,0.335,48,0.335,48,0,0,366.481,0,3.289,"yes","no",0.553,0.011,0.011,0,0,0.011,0,0.011,0.011,0.715,0.715,0,0,0,0,0,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0.011,0.011,0,0,0.011,"yes","no",0,0,0,0,1,0,0,0,5,2,24.745,"no",0,0,20,9,15,20,9,15,20,13,17,20,11,16,20,11,16,20,12,17,"https://tool.aquaticbarriers.org/report/dams/NJ34163"
40.881824,-74.42834,"Manor Lake Dam","NJ34299","NID March19 2023","NJ01026",true,1.0000100089324e+13,"Whippany River","1a","yes","NJ01026","NJ01026","NJ_25-113","no",-1,1.016902,1.6023,0,"Unknown","Yes","No","","Unknown","not identified as a priority by resource managers",5,125,0,"Significant","Earthfill (Gravel, Sand, Silt, Clay)","Unknown","Unknown","Unknown","Unknown","Not assessed","Not yet evaluated","Unknown","Unknown",9,2.223919,0,0,"no",0,0,"Satisfactory","Unknown or none",1,1,0,"not recorded","not located on a reach associated with anadromous / catadromous species habitat","Joint Ownership or Regional land","Local government","yes","","no","no","Mohican, Munsee Lenape","Slightly below average","Not assessed / not a brook trout population","","no","Atlantic Coastal Fish Habitat Partnership, Eastern Brook Trout Joint Venture","Lower Hudson","Hackensack-Passaic","Troy Brook","02","020301","02030103","0203010303","020301030302","New Jersey","Morris","NJ11","no","no","no","yes","yes","stream is not likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",3,38,0,0,0,"NJ4608","dam",0.808,"NJ93311","dam",3.077,2.057,2.057,0,0.149,1.908,93,1.908,93,0,0,424.23,0,1.423,"no","no",4.977,4.732,4.732,0,1.984,2.748,0,2.057,2.057,6.79,6.79,0,0,0,0,0,0,0,"",0,0,0,0,0,0,"",0,0,0,0,2.832,2.832,0,1.055,1.777,"no","no",0,1,0,13,4,14,1,0,6,0,74.792,"no",0,0,8,11,9,8,11,9,20,18,19,6,10,7,6,10,7,20,18,19,"https://tool.aquaticbarriers.org/report/dams/NJ34299"
41.02467,-74.6237,"Lake Saginaw Dam","NJ34550","NID March19 2023","NJ00024",true,1.0000700014472e+13,"Branch Of Wallkill River","1a","yes","NJ00024","NJ00024","NJ_NJ00024","no",-1,2.903862,3.46,1925,"Unknown","Yes","No","","Unknown","not identified as a priority by resource managers",16,135,0,"Low","Earthfill (Gravel, Sand, Silt, Clay)","Recreation","Unknown","Unknown","Unknown","Not assessed","Not yet evaluated","Unknown","Unknown",71,16.243546,0,0,"no",0,0,"Poor","Unknown or none",0,0,0,"Salvelinus fontinalis","not located on a reach associated with anadromous / catadromous species habitat","","Private","no","","no","no","Mohican, Munsee Lenape","Slightly below average","Other population","","no","Atlantic Coastal Fish Habitat Partnership, Eastern Brook Trout Joint Venture","Upper Hudson","Rondout","Lake Mohawk-Wallkill River","02","020200","02020007","0202000701","020200070101","New Jersey","Sussex","NJ07","no","no","no","yes","yes","stream is not likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",3,82,0,0,0,"NJ85512","dam",1.431,"NJ22676","dam",9.149,3.786,3.786,0,0.667,3.12,82,3.12,82,0,0,586.899,0,48.87,"no","no",37.865,36.41,36.41,0,0.773,35.637,0,3.786,3.786,40.197,40.197,0.478,0.478,0,0.286,0.192,0.192,40,"b,t",1.302,1.302,1.302,0,0.017,1.284,"b,t",0.478,0.478,1.78,1.78,8.781,8.781,0,0.076,8.705,"no","no",0,1,1,13,5,13,1,1,11,1,140.584,"no",0,2.877,6,8,7,5,8,7,12,11,11,4,9,6,3,9,5,11,14,12,"https://tool.aquaticbarriers.org/report/dams/NJ34550"
40.960556,-74.726585,"Johnson Lake Dam","NJ34723","NID March19 2023","NJ00499",true,1.000020049851e+13,"Lubbers Run-Tr","1a","yes","NJ00499","NJ00499","NJ_NJ00499","no",-1,1.252215,1.5796,0,"Unknown","Yes","No","","Unknown","not identified as a priority by resource managers",11,42,0,"Low","Earthfill (Gravel, Sand, Silt, Clay)","Recreation","Unknown","Unknown","Unknown","Not assessed","Not yet evaluated","Unknown","Unknown",198,38.43059,0,0,"no",0,0,"Satisfactory","Unknown or none",0,3,0,"Salvelinus fontinalis","not located on a reach associated with anadromous / catadromous species habitat","Other private conservation land","Local government","no","","no","no","Mohican, Munsee Lenape","Slightly below average","Not assessed / not a brook trout population","","no","Atlantic Coastal Fish Habitat Partnership, Eastern Brook Trout Joint Venture","Upper Delaware","Middle Delaware-Musconetcong","Lubbers Run-Musconetcong River","02","020401","02040105","0204010505","020401050502","New Jersey","Sussex","NJ07","no","no","no","yes","yes","stream is not likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",2,88,0,0,0,"","",0,"NJ18785","dam",3.326,1.251,1.251,0,0.679,0.572,46,0.572,46,0,0,404.98,0.652,2.781,"no","no",6.39,5.754,5.754,0,0.036,5.719,0,1.251,1.251,7.005,7.005,0,0,0,0,0,0,0,"",0,0,0,0,0,0,"",0,0,0,0,2.909,2.909,0,0.036,2.873,"no","no",0,0,0,3,2,3,0,0,15,1,141.466,"no",0,0,11,11,11,11,10,11,20,14,17,9,11,10,9,11,10,20,14,17,"https://tool.aquaticbarriers.org/report/dams/NJ34723"
40.84973,-74.42971,"Lake Parsippany Dam","NJ34725","NID March19 2023","NJ00355",true,1.0000100031138e+13,"Eastmans Brook","1a","yes","NJ00355","NJ00355","NJ_NJ00355","no",-1,2.103689,3.4312,1933,"Unknown","Yes","No","","Unknown","not identified as a priority by resource managers",13,800,0,"High","Earthfill (Gravel, Sand, Silt, Clay)","Recreation","Unknown","Unknown","Unknown","Not assessed","Not yet evaluated","Unknown","Unknown",459,157.46228,0,0,"no",0,0,"Satisfactory","Unknown or none",1,1,0,"not recorded","not located on a reach associated with anadromous / catadromous species habitat","","Private","no","","no","no","Mohican, Munsee Lenape","Slightly below average","Not assessed / not a brook trout population","","no","Atlantic Coastal Fish Habitat Partnership, Eastern Brook Trout Joint Venture","Lower Hudson","Hackensack-Passaic","Troy Brook","02","020301","02030103","0203010303","020301030302","New Jersey","Morris","NJ11","no","no","no","yes","yes","stream is not likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",2,78,0,0,0,"NJ4109","dam",0.687,"NJ92352","dam",2.891,1.121,1.121,0,1.121,0,0,0,0,0,0,847.867,0,0,"no","no",3.88,3.88,3.88,0,0.925,2.956,0,1.121,1.121,5.002,5.002,0.219,0.219,0,0.219,0,0,0,"b",2.671,2.671,2.671,0,0.579,2.092,"b",0.219,0.219,2.89,2.89,2.891,2.891,0,0.579,2.312,"no","no",0,1,0,0,2,0,1,0,4,0,73.055,"no",0,0,11,15,13,11,15,13,16,14,15,9,14,11,9,14,11,14,15,14,"https://tool.aquaticbarriers.org/report/dams/NJ34725"
40.977932,-74.54664,"Longwood Lake Dam","NJ3474","NID March19 2023","NJ00333",true,1.0000100002395e+13,"Rockaway River","1b","yes","NJ00333","NJ00333","NJ_NJ00333","no",-1,40.63608,52.0136,1898,"Unknown","Yes","No","","Unknown","not identified as a priority by resource managers",22,91,0,"High","Masonry/Stone","Recreation","Unknown","Unknown","Unknown","Possibly feasible","Not yet evaluated","Unknown","Unknown",214,54.936245,0,0,"no",0,0,"Poor","Unknown or none",0,1,0,"Salvelinus fontinalis","not located on a reach associated with anadromous / catadromous species habitat","","Local government","no","","no","no","Mohican, Munsee Lenape","Slightly below average","Not assessed / not a brook trout population","","no","Atlantic Coastal Fish Habitat Partnership, Eastern Brook Trout Joint Venture","Lower Hudson","Hackensack-Passaic","Upper Rockaway River","02","020301","02030103","0203010304","020301030401","New Jersey","Morris","NJ11","no","no","no","yes","yes","stream is not likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",5,84,1,1,0,"NJ91998","dam",1.793,"NJ14059","dam",9.521,5.783,5.783,0,1.48,4.303,74,4.303,74,0,0,2263.58,0,44.832,"no","no",23.256,22.826,21.802,1.024,0.114,22.712,0,5.783,5.783,28.609,27.586,1.793,1.793,0,1.403,0.39,0.39,22,"",9.521,9.091,9.091,0,0,9.091,"b",1.793,1.793,10.884,10.884,9.091,9.091,0,0,9.091,"yes","no",0,1,1,5,4,54,18,2,14,0,100.352,"no",1.402,0,4,6,5,4,6,5,3,12,7,2,5,3,2,5,3,2,13,7,"https://tool.aquaticbarriers.org/report/dams/NJ3474"
41.00022,-74.734146,"Lake Lenape Dam","NJ3475","NID March19 2023","NJ00019",true,1.0000200498546e+13,"Tar Hill Brook","1b","yes","NJ00019","NJ00019","NJ_NJ00019","no",0.9533809,10.157527,13.5744,1931,"Unknown","Yes","No","","Unknown","not identified as a priority by resource managers",27,440,0,"High","Earthfill (Gravel, Sand, Silt, Clay)","Recreation","Unknown","Unknown","Unknown","Not assessed","Not yet evaluated","Unknown","Unknown",939,55.379948,0,0,"no",0,0,"Satisfactory","Unknown or none",1,5,0,"not recorded","not located on a reach associated with anadromous / catadromous species habitat","","Private","no","","no","no","Mohican, Munsee Lenape","Slightly below average","Not assessed / not a brook trout population","","no","Atlantic Coastal Fish Habitat Partnership, Eastern Brook Trout Joint Venture","Upper Delaware","Middle Delaware-Musconetcong","Upper Pequest River","02","020401","02040105","0204010502","020401050201","New Jersey","Sussex","NJ05","no","no","no","yes","yes","stream is not likely intermittent / ephemeral","stream is not identified by NHD as a canal/ditch",3,90,1,1,1,"NJ16177","dam",1.649,"NJ93194","dam",3.289,6.436,6.436,0,0.958,5.479,85,5.479,85,0,0,1823.783,0.637,111.773,"no","no",28.842,28.719,28.218,0.501,0.898,27.821,0,6.436,6.436,35.155,34.654,0.899,0.899,0,0.563,0.336,0.336,37,"t",0.533,0.533,0.533,0,0,0.533,"b,t",0.533,0.533,1.432,1.432,3.289,3.289,0,0,3.289,"no","no",0,2,0,9,8,16,5,0,10,2,153.069,"no",0,0,4,5,4,4,5,4,11,7,8,3,6,4,3,6,4,10,6,7,"https://tool.aquaticbarriers.org/report/dams/NJ3475"
